@relation liking 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
66.361,0,0,0,0,3.2595,0,0,0,0,37.9,0,0,0,0,30.945,0,0,0,0,63.753,0,0,0,0,2.1718,0,0,0,0,12.022,0,0,0,0,29.68,0,0,0,0,3.6429,0,0,0,0,13.684,0,0,0,0,27.844,0,0,0,0,7.3178,0,0,0,0,127.13,0,0,0,0,258.53,0,0,0,0,106.49,0,0,0,0,6.366,0,0,0,0,33.177,0,0,0,0,4.3119,0,0,0,0,8.9125,0,0,0,0,7.0203,0,0,0,0,4.7442,0,0,0,0,10.054,0,0,0,0,3.5945,0,0,0,0,59.764,0,0,0,0,3.4596,0,0,0,0,4.4183,0,0,0,0,1.2159,0,0,0,0,28.315,0,0,0,0,47.553,0,0,0,0,88.057,0,0,0,0,28.147,0,0,0,0,2.6439,0,0,0,0,-1
15.963,0,0,0,0,4.5172,0,0,0,0,5.0555,0,0,0,0,5.0708,0,0,0,0,11.028,0,0,0,0,2.4828,0,0,0,0,6.8213,0,0,0,0,5.5082,0,0,0,0,3.2013,0,0,0,0,4.5759,0,0,0,0,7.7481,0,0,0,0,4.6809,0,0,0,0,16.237,0,0,0,0,30.444,0,0,0,0,13.7,0,0,0,0,4.3515,0,0,0,0,23.943,0,0,0,0,6.1572,0,0,0,0,4.5843,0,0,0,0,4.4866,0,0,0,0,2.9016,0,0,0,0,3.2229,0,0,0,0,3.2099,0,0,0,0,12.575,0,0,0,0,2.9719,0,0,0,0,4.6889,0,0,0,0,2.6047,0,0,0,0,6.5288,0,0,0,0,9.598,0,0,0,0,14.954,0,0,0,0,5.0922,0,0,0,0,3.0003,0,0,0,0,1
23.896,0,0,0,0,4.186,0,0,0,0,17.883,0,0,0,0,14.673,0,0,0,0,22.834,0,0,0,0,2.5717,0,0,0,0,5.7888,0,0,0,0,15.926,0,0,0,0,3.5298,0,0,0,0,5.9689,0,0,0,0,12.317,0,0,0,0,5.2829,0,0,0,0,48.704,0,0,0,0,105.75,0,0,0,0,38.448,0,0,0,0,4.0752,0,0,0,0,20.434,0,0,0,0,6.0944,0,0,0,0,4.9942,0,0,0,0,6.6254,0,0,0,0,3.5375,0,0,0,0,5.0089,0,0,0,0,4.6886,0,0,0,0,21.673,0,0,0,0,2.5534,0,0,0,0,3.9827,0,0,0,0,2.1337,0,0,0,0,10.979,0,0,0,0,17.106,0,0,0,0,35.079,0,0,0,0,12.266,0,0,0,0,2.8914,0,0,0,0,1
44.92,0,0,0,0,4.6769,0,0,0,0,22.494,0,0,0,0,19.787,0,0,0,0,42.485,0,0,0,0,3.0752,0,0,0,0,11,0,0,0,0,21.191,0,0,0,0,4.0494,0,0,0,0,11.946,0,0,0,0,21.228,0,0,0,0,7.1577,0,0,0,0,79.239,0,0,0,0,162.3,0,0,0,0,66.152,0,0,0,0,7.1887,0,0,0,0,31.504,0,0,0,0,6.3095,0,0,0,0,7.945,0,0,0,0,7.0831,0,0,0,0,4.6651,0,0,0,0,8.0698,0,0,0,0,3.952,0,0,0,0,40.983,0,0,0,0,3.7901,0,0,0,0,6.6276,0,0,0,0,2.4615,0,0,0,0,20.283,0,0,0,0,31.818,0,0,0,0,57.865,0,0,0,0,18.607,0,0,0,0,4.3323,0,0,0,0,-1
22.249,0,0,0,0,3.8197,0,0,0,0,8.8317,0,0,0,0,8.3211,0,0,0,0,19.566,0,0,0,0,2.7404,0,0,0,0,9.1734,0,0,0,0,9.0161,0,0,0,0,3.7566,0,0,0,0,5.7648,0,0,0,0,11.244,0,0,0,0,5.4929,0,0,0,0,32.165,0,0,0,0,62.858,0,0,0,0,26.857,0,0,0,0,4.119,0,0,0,0,24.712,0,0,0,0,5.0381,0,0,0,0,4.7465,0,0,0,0,4.0329,0,0,0,0,3.0788,0,0,0,0,4.2499,0,0,0,0,3.4376,0,0,0,0,19.297,0,0,0,0,3.1244,0,0,0,0,5.4418,0,0,0,0,2.4711,0,0,0,0,9.2611,0,0,0,0,13.418,0,0,0,0,27.59,0,0,0,0,7.8086,0,0,0,0,3.4409,0,0,0,0,-1
39.573,0,0,0,0,9.0295,0,0,0,0,12.352,0,0,0,0,11.815,0,0,0,0,28.936,0,0,0,0,3.028,0,0,0,0,11.887,0,0,0,0,12.295,0,0,0,0,2.5861,0,0,0,0,10.012,0,0,0,0,14.724,0,0,0,0,5.0406,0,0,0,0,43.251,0,0,0,0,81.701,0,0,0,0,35.53,0,0,0,0,8.111,0,0,0,0,68.361,0,0,0,0,9.2381,0,0,0,0,7.11,0,0,0,0,4.6996,0,0,0,0,3.2273,0,0,0,0,5.2712,0,0,0,0,6.4475,0,0,0,0,34.602,0,0,0,0,4.7812,0,0,0,0,5.0451,0,0,0,0,3.4773,0,0,0,0,14.921,0,0,0,0,22.75,0,0,0,0,35.098,0,0,0,0,9.5058,0,0,0,0,2.5823,0,0,0,0,-1
29.439,0,0,0,0,3.7673,0,0,0,0,15.877,0,0,0,0,13.466,0,0,0,0,27.751,0,0,0,0,2.1599,0,0,0,0,8.2132,0,0,0,0,14.281,0,0,0,0,4.5189,0,0,0,0,7.1688,0,0,0,0,14.362,0,0,0,0,6.2073,0,0,0,0,51.859,0,0,0,0,104.02,0,0,0,0,42.85,0,0,0,0,4.5287,0,0,0,0,22.335,0,0,0,0,4.8235,0,0,0,0,5.6669,0,0,0,0,5.2267,0,0,0,0,3.4436,0,0,0,0,5.2726,0,0,0,0,3.3527,0,0,0,0,26.483,0,0,0,0,3.3959,0,0,0,0,4.0283,0,0,0,0,1.8424,0,0,0,0,13.247,0,0,0,0,20.886,0,0,0,0,38.133,0,0,0,0,12.37,0,0,0,0,2.932,0,0,0,0,-1
56.156,0,0,0,0,4.4472,0,0,0,0,25.379,0,0,0,0,22.567,0,0,0,0,50.48,0,0,0,0,2.5788,0,0,0,0,11.692,0,0,0,0,22.958,0,0,0,0,3.2881,0,0,0,0,12.538,0,0,0,0,23.211,0,0,0,0,6.5726,0,0,0,0,93.883,0,0,0,0,185.41,0,0,0,0,79.894,0,0,0,0,7.35,0,0,0,0,42.456,0,0,0,0,6.4976,0,0,0,0,8.8555,0,0,0,0,6.1521,0,0,0,0,3.9812,0,0,0,0,8.7274,0,0,0,0,4.1424,0,0,0,0,49.888,0,0,0,0,3.6103,0,0,0,0,4.7306,0,0,0,0,1.6498,0,0,0,0,23.408,0,0,0,0,38.088,0,0,0,0,67.062,0,0,0,0,20.595,0,0,0,0,3.0436,0,0,0,0,-1
8.5602,0,0,0,0,3.6986,0,0,0,0,5.59,0,0,0,0,4.6698,0,0,0,0,8.3174,0,0,0,0,2.2845,0,0,0,0,2.8966,0,0,0,0,6.0235,0,0,0,0,1.8638,0,0,0,0,2.7409,0,0,0,0,4.358,0,0,0,0,3.0945,0,0,0,0,12.566,0,0,0,0,30.56,0,0,0,0,9.8036,0,0,0,0,2.2695,0,0,0,0,10.553,0,0,0,0,3.6052,0,0,0,0,4.27,0,0,0,0,3.3495,0,0,0,0,1.8263,0,0,0,0,2.0107,0,0,0,0,2.6818,0,0,0,0,7.5488,0,0,0,0,1.6788,0,0,0,0,2.8212,0,0,0,0,1.7818,0,0,0,0,4.3206,0,0,0,0,5.7433,0,0,0,0,13.189,0,0,0,0,3.8853,0,0,0,0,2.1442,0,0,0,0,1
20.794,0,0,0,0,2.927,0,0,0,0,10.667,0,0,0,0,9.3577,0,0,0,0,19.759,0,0,0,0,2.1607,0,0,0,0,5.4968,0,0,0,0,10.281,0,0,0,0,2.4116,0,0,0,0,5.0791,0,0,0,0,9.4491,0,0,0,0,4.067,0,0,0,0,36.663,0,0,0,0,74.45,0,0,0,0,30.269,0,0,0,0,3.1803,0,0,0,0,16.458,0,0,0,0,3.7958,0,0,0,0,5.0084,0,0,0,0,4.1251,0,0,0,0,2.8264,0,0,0,0,3.795,0,0,0,0,2.5307,0,0,0,0,18.923,0,0,0,0,2.0511,0,0,0,0,3.8591,0,0,0,0,1.8266,0,0,0,0,8.9862,0,0,0,0,13.875,0,0,0,0,29.303,0,0,0,0,8.6144,0,0,0,0,2.3894,0,0,0,0,-1
7.2909,0,0,0,0,3.5945,0,0,0,0,4.3306,0,0,0,0,4.0999,0,0,0,0,8.7627,0,0,0,0,1.9751,0,0,0,0,3.5554,0,0,0,0,4.9851,0,0,0,0,1.9839,0,0,0,0,2.875,0,0,0,0,4.2526,0,0,0,0,2.67,0,0,0,0,12.171,0,0,0,0,28.024,0,0,0,0,10.35,0,0,0,0,1.986,0,0,0,0,8.4666,0,0,0,0,2.8804,0,0,0,0,3.576,0,0,0,0,2.8711,0,0,0,0,1.6966,0,0,0,0,2.2235,0,0,0,0,2.101,0,0,0,0,8.0298,0,0,0,0,1.1665,0,0,0,0,3.0386,0,0,0,0,1.5564,0,0,0,0,3.4893,0,0,0,0,4.8355,0,0,0,0,13.601,0,0,0,0,3.7116,0,0,0,0,2.7319,0,0,0,0,1
13.074,0,0,0,0,3.0304,0,0,0,0,6.3556,0,0,0,0,5.5693,0,0,0,0,12.112,0,0,0,0,1.8837,0,0,0,0,3.9378,0,0,0,0,6.8691,0,0,0,0,2.2976,0,0,0,0,3.878,0,0,0,0,6.3553,0,0,0,0,3.8427,0,0,0,0,19.648,0,0,0,0,40.593,0,0,0,0,16.859,0,0,0,0,2.4498,0,0,0,0,13.902,0,0,0,0,3.8472,0,0,0,0,3.6547,0,0,0,0,3.6067,0,0,0,0,2.1806,0,0,0,0,2.5526,0,0,0,0,2.4276,0,0,0,0,12.138,0,0,0,0,1.8656,0,0,0,0,2.5615,0,0,0,0,1.4255,0,0,0,0,5.3191,0,0,0,0,8.0441,0,0,0,0,16.486,0,0,0,0,5.1416,0,0,0,0,2.4146,0,0,0,0,-1
20.062,0,0,0,0,3.5285,0,0,0,0,10.479,0,0,0,0,8.9018,0,0,0,0,19.348,0,0,0,0,2.3289,0,0,0,0,5.9896,0,0,0,0,9.3568,0,0,0,0,2.7856,0,0,0,0,5.1184,0,0,0,0,9.7946,0,0,0,0,4.4254,0,0,0,0,34.935,0,0,0,0,68.269,0,0,0,0,29.027,0,0,0,0,2.9787,0,0,0,0,17.522,0,0,0,0,4.3052,0,0,0,0,5.1795,0,0,0,0,4.3536,0,0,0,0,2.5709,0,0,0,0,4.3202,0,0,0,0,2.7902,0,0,0,0,17.831,0,0,0,0,2.9113,0,0,0,0,4.017,0,0,0,0,1.9248,0,0,0,0,8.8347,0,0,0,0,13.602,0,0,0,0,27.457,0,0,0,0,7.7648,0,0,0,0,2.3935,0,0,0,0,1
24.717,0,0,0,0,4.3238,0,0,0,0,18.343,0,0,0,0,16.286,0,0,0,0,23.563,0,0,0,0,2.6347,0,0,0,0,6.1848,0,0,0,0,18.812,0,0,0,0,3.4218,0,0,0,0,6.3181,0,0,0,0,12.451,0,0,0,0,5.1812,0,0,0,0,51.427,0,0,0,0,113.52,0,0,0,0,42.08,0,0,0,0,3.9364,0,0,0,0,19.448,0,0,0,0,5.051,0,0,0,0,5.3893,0,0,0,0,6.2706,0,0,0,0,3.2689,0,0,0,0,4.9096,0,0,0,0,4.108,0,0,0,0,22.199,0,0,0,0,2.2531,0,0,0,0,5.301,0,0,0,0,2.1891,0,0,0,0,11.959,0,0,0,0,18.355,0,0,0,0,38.878,0,0,0,0,13.826,0,0,0,0,3.8957,0,0,0,0,1
53.535,0,0,0,0,2.9147,0,0,0,0,29.62,0,0,0,0,24.561,0,0,0,0,47.718,0,0,0,0,2.3549,0,0,0,0,11.251,0,0,0,0,25.302,0,0,0,0,3.9846,0,0,0,0,12.158,0,0,0,0,23.232,0,0,0,0,6.4118,0,0,0,0,96.898,0,0,0,0,197.7,0,0,0,0,80.21,0,0,0,0,7.6127,0,0,0,0,28.639,0,0,0,0,4.369,0,0,0,0,6.8615,0,0,0,0,6.0795,0,0,0,0,4.893,0,0,0,0,8.5345,0,0,0,0,3.6687,0,0,0,0,44.096,0,0,0,0,3.4641,0,0,0,0,5.0387,0,0,0,0,1.6721,0,0,0,0,24.514,0,0,0,0,37.261,0,0,0,0,68.395,0,0,0,0,22.349,0,0,0,0,2.7629,0,0,0,0,-1
37.572,0,0,0,0,3.4781,0,0,0,0,27.06,0,0,0,0,22.017,0,0,0,0,37.943,0,0,0,0,2.3863,0,0,0,0,8.4891,0,0,0,0,23.119,0,0,0,0,3.3863,0,0,0,0,8.8736,0,0,0,0,17.68,0,0,0,0,5.457,0,0,0,0,80.191,0,0,0,0,168.57,0,0,0,0,65.58,0,0,0,0,4.9791,0,0,0,0,21.245,0,0,0,0,4.4467,0,0,0,0,5.7837,0,0,0,0,6.3132,0,0,0,0,4.75,0,0,0,0,7.0671,0,0,0,0,3.9939,0,0,0,0,34.637,0,0,0,0,3.4812,0,0,0,0,4.5349,0,0,0,0,1.7163,0,0,0,0,18.068,0,0,0,0,28.201,0,0,0,0,55.806,0,0,0,0,18.945,0,0,0,0,2.4768,0,0,0,0,-1
31.611,0,0,0,0,3.115,0,0,0,0,17.352,0,0,0,0,14.465,0,0,0,0,29.994,0,0,0,0,2.3985,0,0,0,0,7.0953,0,0,0,0,16.05,0,0,0,0,2.6005,0,0,0,0,7.8147,0,0,0,0,14.201,0,0,0,0,4.8643,0,0,0,0,57.954,0,0,0,0,117.08,0,0,0,0,48.067,0,0,0,0,4.8149,0,0,0,0,19.962,0,0,0,0,3.8572,0,0,0,0,6.0522,0,0,0,0,4.9307,0,0,0,0,3.5623,0,0,0,0,5.48,0,0,0,0,3.0351,0,0,0,0,28.405,0,0,0,0,2.5853,0,0,0,0,4.3093,0,0,0,0,1.7049,0,0,0,0,14.083,0,0,0,0,22.006,0,0,0,0,43.262,0,0,0,0,13.44,0,0,0,0,3.043,0,0,0,0,-1
49.642,0,0,0,0,2.7819,0,0,0,0,29.828,0,0,0,0,23.491,0,0,0,0,47.273,0,0,0,0,2.2296,0,0,0,0,9.2867,0,0,0,0,24.543,0,0,0,0,3.3328,0,0,0,0,11.255,0,0,0,0,21.673,0,0,0,0,6.9472,0,0,0,0,95.478,0,0,0,0,198.43,0,0,0,0,80.105,0,0,0,0,5.7215,0,0,0,0,27.87,0,0,0,0,4.9567,0,0,0,0,7.5433,0,0,0,0,7.2738,0,0,0,0,5.3856,0,0,0,0,8.1293,0,0,0,0,3.8383,0,0,0,0,45.138,0,0,0,0,3.6599,0,0,0,0,6.1325,0,0,0,0,1.9563,0,0,0,0,22.212,0,0,0,0,35.778,0,0,0,0,66.958,0,0,0,0,22.117,0,0,0,0,3.4287,0,0,0,0,-1
12.594,0,0,0,0,4.0685,0,0,0,0,3.8308,0,0,0,0,4.095,0,0,0,0,10.588,0,0,0,0,3.0612,0,0,0,0,6.3161,0,0,0,0,5.4969,0,0,0,0,3.1368,0,0,0,0,5.181,0,0,0,0,7.3666,0,0,0,0,4.8537,0,0,0,0,13.63,0,0,0,0,27.692,0,0,0,0,10.184,0,0,0,0,4.8971,0,0,0,0,21.05,0,0,0,0,5.9685,0,0,0,0,5.5263,0,0,0,0,4.7846,0,0,0,0,2.8084,0,0,0,0,3.1746,0,0,0,0,3.348,0,0,0,0,10.983,0,0,0,0,2.1932,0,0,0,0,4.1284,0,0,0,0,2.0388,0,0,0,0,5.4294,0,0,0,0,6.7979,0,0,0,0,14.394,0,0,0,0,3.8771,0,0,0,0,3.4402,0,0,0,0,1
11.225,0,0,0,0,3.0843,0,0,0,0,6.3535,0,0,0,0,6.0527,0,0,0,0,10.719,0,0,0,0,1.8029,0,0,0,0,4.2059,0,0,0,0,7.3221,0,0,0,0,1.9813,0,0,0,0,3.7019,0,0,0,0,5.5567,0,0,0,0,2.8772,0,0,0,0,17.662,0,0,0,0,41.155,0,0,0,0,14.948,0,0,0,0,2.4582,0,0,0,0,13.794,0,0,0,0,3.2331,0,0,0,0,3.4989,0,0,0,0,3.2744,0,0,0,0,2.1227,0,0,0,0,2.3025,0,0,0,0,2.5987,0,0,0,0,10.638,0,0,0,0,2.054,0,0,0,0,3.0861,0,0,0,0,1.5147,0,0,0,0,5.385,0,0,0,0,7.9454,0,0,0,0,15.179,0,0,0,0,5.2301,0,0,0,0,2.5526,0,0,0,0,1
18.431,0,0,0,0,28.712,0,0,0,0,34.701,0,0,0,0,8043.6,0,0,0,0,3.0972,0,0,0,0,71.615,0,0,0,0,2.7088,0,0,0,0,44.639,0,0,0,0,23.715,0,0,0,0,13.857,0,0,0,0,1.9246,0,0,0,0,229.75,0,0,0,0,8.445,0,0,0,0,85.341,0,0,0,0,145.97,0,0,0,0,68.348,0,0,0,0,30.794,0,0,0,0,331.67,0,0,0,0,234.71,0,0,0,0,48.021,0,0,0,0,5.3754,0,0,0,0,63.983,0,0,0,0,837.9,0,0,0,0,51.661,0,0,0,0,2.3764,0,0,0,0,487.56,0,0,0,0,140.87,0,0,0,0,2.3194,0,0,0,0,51.765,0,0,0,0,235.17,0,0,0,0,53.605,0,0,0,0,27.515,0,0,0,0,1
19.14,0,0,0,0,23.066,0,0,0,0,29.887,0,0,0,0,5253.7,0,0,0,0,2.0687,0,0,0,0,46.145,0,0,0,0,2.5686,0,0,0,0,29.351,0,0,0,0,15.364,0,0,0,0,9.4382,0,0,0,0,1.6569,0,0,0,0,152.66,0,0,0,0,5.5127,0,0,0,0,63.427,0,0,0,0,100.11,0,0,0,0,44.905,0,0,0,0,25.068,0,0,0,0,216.18,0,0,0,0,151.09,0,0,0,0,29.361,0,0,0,0,3.4515,0,0,0,0,42.874,0,0,0,0,553.59,0,0,0,0,34.129,0,0,0,0,1.9126,0,0,0,0,317.78,0,0,0,0,90.383,0,0,0,0,2.3069,0,0,0,0,34.107,0,0,0,0,155.85,0,0,0,0,37.798,0,0,0,0,21.962,0,0,0,0,1
13.536,0,0,0,0,25.257,0,0,0,0,19.544,0,0,0,0,4695.1,0,0,0,0,2.921,0,0,0,0,43.344,0,0,0,0,2.562,0,0,0,0,30.649,0,0,0,0,15.103,0,0,0,0,8.0971,0,0,0,0,1.8848,0,0,0,0,133.59,0,0,0,0,5.2977,0,0,0,0,44.543,0,0,0,0,79.408,0,0,0,0,39.05,0,0,0,0,17.726,0,0,0,0,198.33,0,0,0,0,141.27,0,0,0,0,28.39,0,0,0,0,3.8477,0,0,0,0,37.935,0,0,0,0,465.33,0,0,0,0,30.598,0,0,0,0,2.0447,0,0,0,0,289.37,0,0,0,0,92.897,0,0,0,0,2.0167,0,0,0,0,32.286,0,0,0,0,134.04,0,0,0,0,28.408,0,0,0,0,15.118,0,0,0,0,1
21.387,0,0,0,0,29.194,0,0,0,0,30.26,0,0,0,0,5716.9,0,0,0,0,2.0739,0,0,0,0,50.872,0,0,0,0,3.9284,0,0,0,0,33.272,0,0,0,0,16.519,0,0,0,0,9.9365,0,0,0,0,1.9361,0,0,0,0,164.56,0,0,0,0,6.2251,0,0,0,0,67.776,0,0,0,0,108.43,0,0,0,0,49.084,0,0,0,0,28.062,0,0,0,0,236.53,0,0,0,0,169.26,0,0,0,0,33.011,0,0,0,0,3.8459,0,0,0,0,46.179,0,0,0,0,598.17,0,0,0,0,37.873,0,0,0,0,2.0494,0,0,0,0,348.32,0,0,0,0,103.76,0,0,0,0,2.3046,0,0,0,0,37.01,0,0,0,0,166.66,0,0,0,0,40.367,0,0,0,0,25.093,0,0,0,0,1
17.212,0,0,0,0,18.116,0,0,0,0,22.626,0,0,0,0,2383,0,0,0,0,1.6388,0,0,0,0,22.882,0,0,0,0,2.8661,0,0,0,0,13.719,0,0,0,0,7.1252,0,0,0,0,5.0514,0,0,0,0,1.7856,0,0,0,0,69.865,0,0,0,0,3.8094,0,0,0,0,40.462,0,0,0,0,55.324,0,0,0,0,21.93,0,0,0,0,18.482,0,0,0,0,96.119,0,0,0,0,75.033,0,0,0,0,15.96,0,0,0,0,2.5401,0,0,0,0,19.721,0,0,0,0,267.1,0,0,0,0,18.336,0,0,0,0,1.2449,0,0,0,0,141.09,0,0,0,0,41.758,0,0,0,0,2.0324,0,0,0,0,14.625,0,0,0,0,69.386,0,0,0,0,23.778,0,0,0,0,18.317,0,0,0,0,1
15.454,0,0,0,0,32.488,0,0,0,0,25.507,0,0,0,0,6961.9,0,0,0,0,2.1921,0,0,0,0,63.248,0,0,0,0,3.2142,0,0,0,0,41.169,0,0,0,0,19.901,0,0,0,0,11.243,0,0,0,0,1.6078,0,0,0,0,196.92,0,0,0,0,6.6366,0,0,0,0,63.449,0,0,0,0,114.95,0,0,0,0,57.647,0,0,0,0,23.864,0,0,0,0,295.72,0,0,0,0,203.82,0,0,0,0,39.047,0,0,0,0,3.917,0,0,0,0,54.895,0,0,0,0,695.59,0,0,0,0,43.95,0,0,0,0,2.3209,0,0,0,0,428.54,0,0,0,0,134.25,0,0,0,0,2.0052,0,0,0,0,46.689,0,0,0,0,200.58,0,0,0,0,40.298,0,0,0,0,19.586,0,0,0,0,1
16.784,0,0,0,0,19.963,0,0,0,0,25.737,0,0,0,0,4516.4,0,0,0,0,1.8425,0,0,0,0,41.351,0,0,0,0,2.6495,0,0,0,0,25.197,0,0,0,0,12.888,0,0,0,0,8.3522,0,0,0,0,1.5692,0,0,0,0,130.15,0,0,0,0,5.0194,0,0,0,0,56.364,0,0,0,0,88.177,0,0,0,0,39.678,0,0,0,0,22.092,0,0,0,0,184.67,0,0,0,0,135.12,0,0,0,0,26.395,0,0,0,0,2.872,0,0,0,0,36.124,0,0,0,0,485.33,0,0,0,0,31.076,0,0,0,0,1.5109,0,0,0,0,270.23,0,0,0,0,76.504,0,0,0,0,2.0716,0,0,0,0,28.199,0,0,0,0,131.45,0,0,0,0,34.182,0,0,0,0,20.371,0,0,0,0,1
22.329,0,0,0,0,23.259,0,0,0,0,38.284,0,0,0,0,6853.9,0,0,0,0,2.3141,0,0,0,0,60.647,0,0,0,0,2.7847,0,0,0,0,36.171,0,0,0,0,19.641,0,0,0,0,11.752,0,0,0,0,1.61,0,0,0,0,202.18,0,0,0,0,7.0564,0,0,0,0,83.682,0,0,0,0,134.29,0,0,0,0,60.51,0,0,0,0,32.768,0,0,0,0,278.48,0,0,0,0,200.41,0,0,0,0,37.395,0,0,0,0,3.2422,0,0,0,0,55.03,0,0,0,0,735.72,0,0,0,0,44.756,0,0,0,0,1.9258,0,0,0,0,409.93,0,0,0,0,111.31,0,0,0,0,2.54,0,0,0,0,41.957,0,0,0,0,203.66,0,0,0,0,51.26,0,0,0,0,28.686,0,0,0,0,1
