@relation valence 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
8152.3,0,0,0,0,8644.4,0,0,0,0,4904.7,0,0,0,0,5488.3,0,0,0,0,4113.4,0,0,0,0,8722.5,0,0,0,0,4921.1,0,0,0,0,10702,0,0,0,0,4897,0,0,0,0,2635.6,0,0,0,0,843.93,0,0,0,0,3168.8,0,0,0,0,1720.2,0,0,0,0,1086.4,0,0,0,0,3852.8,0,0,0,0,5215.8,0,0,0,0,3910.4,0,0,0,0,6429,0,0,0,0,2933.4,0,0,0,0,1797.1,0,0,0,0,1863.3,0,0,0,0,994.47,0,0,0,0,3492.3,0,0,0,0,1999.2,0,0,0,0,9393.7,0,0,0,0,8721.3,0,0,0,0,4333.2,0,0,0,0,5079,0,0,0,0,3281.2,0,0,0,0,2204.8,0,0,0,0,1453.8,0,0,0,0,1523.8,0,0,0,0,1
8429.6,0,0,0,0,9322.8,0,0,0,0,5155.7,0,0,0,0,5906.3,0,0,0,0,4305.1,0,0,0,0,8837.1,0,0,0,0,4983.8,0,0,0,0,10846,0,0,0,0,5010.8,0,0,0,0,2704.6,0,0,0,0,905,0,0,0,0,3137.6,0,0,0,0,1756.9,0,0,0,0,1175.8,0,0,0,0,4046.5,0,0,0,0,5469.2,0,0,0,0,4367.5,0,0,0,0,6810.8,0,0,0,0,3279.4,0,0,0,0,1917.1,0,0,0,0,2043.6,0,0,0,0,1055.7,0,0,0,0,3762.1,0,0,0,0,2062.2,0,0,0,0,9319.5,0,0,0,0,8724.6,0,0,0,0,5118.1,0,0,0,0,5655.6,0,0,0,0,3440.9,0,0,0,0,2550,0,0,0,0,1465.4,0,0,0,0,1818.9,0,0,0,0,1
8156.7,0,0,0,0,7375.9,0,0,0,0,4636.9,0,0,0,0,4734.9,0,0,0,0,4061.3,0,0,0,0,9593.7,0,0,0,0,5310.3,0,0,0,0,11681,0,0,0,0,5194.5,0,0,0,0,2692.1,0,0,0,0,688.87,0,0,0,0,3448.1,0,0,0,0,1593.9,0,0,0,0,1045,0,0,0,0,3642.8,0,0,0,0,5074.6,0,0,0,0,3604.6,0,0,0,0,6756.9,0,0,0,0,2470.5,0,0,0,0,1673.1,0,0,0,0,1647.7,0,0,0,0,1053,0,0,0,0,2856.4,0,0,0,0,1957.2,0,0,0,0,10472,0,0,0,0,9580.8,0,0,0,0,3067.9,0,0,0,0,4016,0,0,0,0,3192.9,0,0,0,0,1603.9,0,0,0,0,1512.4,0,0,0,0,1179.4,0,0,0,0,-1
6462.4,0,0,0,0,5827.5,0,0,0,0,3712,0,0,0,0,3753.3,0,0,0,0,3217.9,0,0,0,0,7451.7,0,0,0,0,4057.9,0,0,0,0,9218.4,0,0,0,0,4084.2,0,0,0,0,2156,0,0,0,0,606.37,0,0,0,0,2721.8,0,0,0,0,1311.3,0,0,0,0,916.21,0,0,0,0,2908.6,0,0,0,0,4036.7,0,0,0,0,2789,0,0,0,0,5084.4,0,0,0,0,1916.2,0,0,0,0,1316.4,0,0,0,0,1164.5,0,0,0,0,764.52,0,0,0,0,2210.3,0,0,0,0,1541,0,0,0,0,8124.4,0,0,0,0,7437.7,0,0,0,0,2309.6,0,0,0,0,3027.2,0,0,0,0,2550.5,0,0,0,0,1312.6,0,0,0,0,1227,0,0,0,0,1013.4,0,0,0,0,1
6588.8,0,0,0,0,8002.6,0,0,0,0,4189.1,0,0,0,0,5097.7,0,0,0,0,3518.5,0,0,0,0,6681,0,0,0,0,4163.6,0,0,0,0,8236.5,0,0,0,0,3812,0,0,0,0,2087.8,0,0,0,0,866.45,0,0,0,0,2435.4,0,0,0,0,1456.1,0,0,0,0,1131.5,0,0,0,0,3286.6,0,0,0,0,4371.4,0,0,0,0,3986,0,0,0,0,5919.7,0,0,0,0,3167.8,0,0,0,0,1754.1,0,0,0,0,1883.2,0,0,0,0,1025.7,0,0,0,0,3441.5,0,0,0,0,1860.1,0,0,0,0,7413,0,0,0,0,6624.7,0,0,0,0,4875.8,0,0,0,0,5134.9,0,0,0,0,2778.7,0,0,0,0,2311.6,0,0,0,0,1218.7,0,0,0,0,1692.7,0,0,0,0,1
6161.8,0,0,0,0,6114.5,0,0,0,0,3639.7,0,0,0,0,3941.2,0,0,0,0,3186.5,0,0,0,0,7061.1,0,0,0,0,4066.9,0,0,0,0,8482.9,0,0,0,0,3800,0,0,0,0,2040.9,0,0,0,0,637.22,0,0,0,0,2543.6,0,0,0,0,1279.6,0,0,0,0,893.09,0,0,0,0,2871.5,0,0,0,0,3944.3,0,0,0,0,3063.7,0,0,0,0,5217.8,0,0,0,0,2276.2,0,0,0,0,1371.1,0,0,0,0,1343.1,0,0,0,0,795.91,0,0,0,0,2464.2,0,0,0,0,1621.7,0,0,0,0,7650,0,0,0,0,7079.4,0,0,0,0,3099.3,0,0,0,0,3488.6,0,0,0,0,2510.6,0,0,0,0,1549.3,0,0,0,0,1207.4,0,0,0,0,1156,0,0,0,0,-1
8777.2,0,0,0,0,8028.6,0,0,0,0,5006,0,0,0,0,5154.8,0,0,0,0,4327.5,0,0,0,0,10078,0,0,0,0,5575.6,0,0,0,0,12303,0,0,0,0,5475.7,0,0,0,0,2909.1,0,0,0,0,789.36,0,0,0,0,3617.3,0,0,0,0,1774.6,0,0,0,0,1105,0,0,0,0,3908.6,0,0,0,0,5481.3,0,0,0,0,3854.1,0,0,0,0,7005.1,0,0,0,0,2582.2,0,0,0,0,1760.7,0,0,0,0,1630.3,0,0,0,0,911.71,0,0,0,0,3101.8,0,0,0,0,2020.4,0,0,0,0,10922,0,0,0,0,10064,0,0,0,0,3466.7,0,0,0,0,4372,0,0,0,0,3490.1,0,0,0,0,1799.4,0,0,0,0,1630.9,0,0,0,0,1376.8,0,0,0,0,-1
9388.7,0,0,0,0,10693,0,0,0,0,5855,0,0,0,0,6713.9,0,0,0,0,4896.3,0,0,0,0,10138,0,0,0,0,5871.3,0,0,0,0,12925,0,0,0,0,5802.5,0,0,0,0,3101.1,0,0,0,0,1040.8,0,0,0,0,3788.5,0,0,0,0,2064.9,0,0,0,0,1787.4,0,0,0,0,4665.1,0,0,0,0,6280.6,0,0,0,0,5303.3,0,0,0,0,8392.4,0,0,0,0,3788,0,0,0,0,2234.8,0,0,0,0,2457.3,0,0,0,0,1218.8,0,0,0,0,4368.5,0,0,0,0,2390.1,0,0,0,0,11111,0,0,0,0,10020,0,0,0,0,5965.9,0,0,0,0,6616.6,0,0,0,0,3890.1,0,0,0,0,3132.4,0,0,0,0,1560.7,0,0,0,0,2239.7,0,0,0,0,1
7418.3,0,0,0,0,7458.6,0,0,0,0,4382.2,0,0,0,0,4739.6,0,0,0,0,3739,0,0,0,0,7978.2,0,0,0,0,4195.2,0,0,0,0,9853.9,0,0,0,0,4522.6,0,0,0,0,2423.9,0,0,0,0,686.03,0,0,0,0,2923.8,0,0,0,0,1520.7,0,0,0,0,966.55,0,0,0,0,3441.1,0,0,0,0,4707.1,0,0,0,0,3039.1,0,0,0,0,5305.3,0,0,0,0,2225.5,0,0,0,0,1597.7,0,0,0,0,1514.7,0,0,0,0,904,0,0,0,0,2905.7,0,0,0,0,1583,0,0,0,0,8364.5,0,0,0,0,7913.3,0,0,0,0,3355.1,0,0,0,0,4232.1,0,0,0,0,2947.6,0,0,0,0,1773.8,0,0,0,0,1246.8,0,0,0,0,1203.9,0,0,0,0,-1
6922.4,0,0,0,0,7139.1,0,0,0,0,4131.7,0,0,0,0,4525.2,0,0,0,0,3537.1,0,0,0,0,7592.2,0,0,0,0,4170.2,0,0,0,0,9303.8,0,0,0,0,4258.4,0,0,0,0,2263.9,0,0,0,0,658.96,0,0,0,0,2769.5,0,0,0,0,1463.7,0,0,0,0,985.57,0,0,0,0,3272.9,0,0,0,0,4437.4,0,0,0,0,3207.6,0,0,0,0,5427.1,0,0,0,0,2412.3,0,0,0,0,1549.8,0,0,0,0,1483.6,0,0,0,0,892.47,0,0,0,0,2815.4,0,0,0,0,1673.6,0,0,0,0,8113.4,0,0,0,0,7526.6,0,0,0,0,3433.9,0,0,0,0,4177.9,0,0,0,0,2815.8,0,0,0,0,1748.3,0,0,0,0,1238.8,0,0,0,0,1230.5,0,0,0,0,-1
7181,0,0,0,0,7129.1,0,0,0,0,4214.4,0,0,0,0,4557.5,0,0,0,0,3616.2,0,0,0,0,7940.6,0,0,0,0,4415.9,0,0,0,0,9762.2,0,0,0,0,4377.7,0,0,0,0,2316.8,0,0,0,0,615.27,0,0,0,0,2851.9,0,0,0,0,1426.4,0,0,0,0,946.1,0,0,0,0,3310.3,0,0,0,0,4535.6,0,0,0,0,3280.2,0,0,0,0,5728.8,0,0,0,0,2315.7,0,0,0,0,1573.5,0,0,0,0,1386.6,0,0,0,0,911.56,0,0,0,0,2778.4,0,0,0,0,1667,0,0,0,0,8562.7,0,0,0,0,7952,0,0,0,0,3308.6,0,0,0,0,4023.5,0,0,0,0,2878.9,0,0,0,0,1737,0,0,0,0,1271.3,0,0,0,0,1257.1,0,0,0,0,-1
7976,0,0,0,0,7461.1,0,0,0,0,4579.3,0,0,0,0,4761.5,0,0,0,0,3968.9,0,0,0,0,9217.6,0,0,0,0,5269.7,0,0,0,0,11318,0,0,0,0,4981.2,0,0,0,0,2674.1,0,0,0,0,713.61,0,0,0,0,3285,0,0,0,0,1576.5,0,0,0,0,1028.1,0,0,0,0,3606.9,0,0,0,0,4996.8,0,0,0,0,3851.6,0,0,0,0,6820.9,0,0,0,0,2671.8,0,0,0,0,1642.7,0,0,0,0,1530.5,0,0,0,0,875.96,0,0,0,0,2917.2,0,0,0,0,1976.5,0,0,0,0,10200,0,0,0,0,9262.6,0,0,0,0,3549.4,0,0,0,0,4101.3,0,0,0,0,3153.3,0,0,0,0,1760.6,0,0,0,0,1497.9,0,0,0,0,1406.8,0,0,0,0,-1
6746.4,0,0,0,0,6972.6,0,0,0,0,4037.2,0,0,0,0,4481.7,0,0,0,0,3468.1,0,0,0,0,7275.2,0,0,0,0,3969.8,0,0,0,0,8945.8,0,0,0,0,4074.5,0,0,0,0,2192.9,0,0,0,0,665.03,0,0,0,0,2611,0,0,0,0,1388.9,0,0,0,0,962.68,0,0,0,0,3136.4,0,0,0,0,4301,0,0,0,0,3089.5,0,0,0,0,5207.5,0,0,0,0,2330.2,0,0,0,0,1550.2,0,0,0,0,1450.6,0,0,0,0,889.75,0,0,0,0,2781.1,0,0,0,0,1522.3,0,0,0,0,7687.4,0,0,0,0,7254.3,0,0,0,0,3470.9,0,0,0,0,4060.6,0,0,0,0,2709.8,0,0,0,0,1790,0,0,0,0,1166.4,0,0,0,0,1283.3,0,0,0,0,-1
6950.5,0,0,0,0,7516.3,0,0,0,0,4263.9,0,0,0,0,4777.6,0,0,0,0,3601.3,0,0,0,0,7507,0,0,0,0,4053.2,0,0,0,0,9225,0,0,0,0,4217.7,0,0,0,0,2249.2,0,0,0,0,692.12,0,0,0,0,2697.7,0,0,0,0,1467.7,0,0,0,0,992.42,0,0,0,0,3350.1,0,0,0,0,4513.6,0,0,0,0,3273.5,0,0,0,0,5282.5,0,0,0,0,2492,0,0,0,0,1596.3,0,0,0,0,1644.8,0,0,0,0,927.85,0,0,0,0,3026.1,0,0,0,0,1631.2,0,0,0,0,7873.3,0,0,0,0,7429.1,0,0,0,0,3804.6,0,0,0,0,4500.4,0,0,0,0,2864,0,0,0,0,1977.7,0,0,0,0,1199.2,0,0,0,0,1367.4,0,0,0,0,-1
5953.9,0,0,0,0,6762.2,0,0,0,0,3655.4,0,0,0,0,4302.4,0,0,0,0,3061.8,0,0,0,0,6034.2,0,0,0,0,3465.6,0,0,0,0,7436.5,0,0,0,0,3467.7,0,0,0,0,1941,0,0,0,0,698.97,0,0,0,0,2183.8,0,0,0,0,1249.9,0,0,0,0,969.88,0,0,0,0,2852.6,0,0,0,0,3895.9,0,0,0,0,3206.3,0,0,0,0,4822.5,0,0,0,0,2554.5,0,0,0,0,1449.6,0,0,0,0,1533.4,0,0,0,0,894.17,0,0,0,0,2819.9,0,0,0,0,1533.8,0,0,0,0,6419.2,0,0,0,0,6004.9,0,0,0,0,3847.7,0,0,0,0,4194.3,0,0,0,0,2467.9,0,0,0,0,1882.1,0,0,0,0,1022.1,0,0,0,0,1333.2,0,0,0,0,-1
6190.5,0,0,0,0,7560,0,0,0,0,3998.9,0,0,0,0,4773.2,0,0,0,0,3296.7,0,0,0,0,6466.5,0,0,0,0,4025.7,0,0,0,0,7906.4,0,0,0,0,3675.2,0,0,0,0,2014.3,0,0,0,0,815.81,0,0,0,0,2317.8,0,0,0,0,1433.3,0,0,0,0,998.52,0,0,0,0,3157.8,0,0,0,0,4156.4,0,0,0,0,3951.7,0,0,0,0,5854.9,0,0,0,0,3017.4,0,0,0,0,1586.1,0,0,0,0,1791.5,0,0,0,0,939.27,0,0,0,0,3154.2,0,0,0,0,1786.5,0,0,0,0,7167.4,0,0,0,0,6431.1,0,0,0,0,4693.7,0,0,0,0,4871.7,0,0,0,0,2633.4,0,0,0,0,2257.2,0,0,0,0,1099.1,0,0,0,0,1676.8,0,0,0,0,-1
6452.6,0,0,0,0,6809.4,0,0,0,0,4020.5,0,0,0,0,4348.8,0,0,0,0,3483.7,0,0,0,0,7435.5,0,0,0,0,4130.3,0,0,0,0,9030.5,0,0,0,0,4051,0,0,0,0,2160.8,0,0,0,0,675.97,0,0,0,0,2594.3,0,0,0,0,1346.7,0,0,0,0,1070.2,0,0,0,0,3112.7,0,0,0,0,4266.9,0,0,0,0,3412.6,0,0,0,0,5531.1,0,0,0,0,2257.1,0,0,0,0,1550.3,0,0,0,0,1377.8,0,0,0,0,846.36,0,0,0,0,2754.8,0,0,0,0,1622.4,0,0,0,0,7927.6,0,0,0,0,7341.8,0,0,0,0,3277.5,0,0,0,0,3974.6,0,0,0,0,2681.2,0,0,0,0,1691.7,0,0,0,0,1191.5,0,0,0,0,1276.3,0,0,0,0,-1
NaN,0,0,0,0,8007.9,0,0,0,0,7307.9,0,0,0,0,33298,0,0,0,0,7985.5,0,0,0,0,4798.6,0,0,0,0,11127,0,0,0,0,3136,0,0,0,0,2929.3,0,0,0,0,3706.6,0,0,0,0,8233.7,0,0,0,0,12001,0,0,0,0,5319.4,0,0,0,0,15028,0,0,0,0,13016,0,0,0,0,3008.1,0,0,0,0,8740.8,0,0,0,0,1542.6,0,0,0,0,7657.4,0,0,0,0,10244,0,0,0,0,17206,0,0,0,0,11456,0,0,0,0,7719,0,0,0,0,19139,0,0,0,0,23416,0,0,0,0,14640,0,0,0,0,21011,0,0,0,0,10309,0,0,0,0,2044,0,0,0,0,11103,0,0,0,0,11449,0,0,0,0,13489,0,0,0,0,1
7769.9,0,0,0,0,11122,0,0,0,0,13312,0,0,0,0,57575,0,0,0,0,14665,0,0,0,0,8686.9,0,0,0,0,18247,0,0,0,0,3274.6,0,0,0,0,4217.5,0,0,0,0,6812.6,0,0,0,0,13488,0,0,0,0,18730,0,0,0,0,9345.5,0,0,0,0,25728,0,0,0,0,23130,0,0,0,0,5369.6,0,0,0,0,11451,0,0,0,0,2686.5,0,0,0,0,14002,0,0,0,0,17346,0,0,0,0,27670,0,0,0,0,17856,0,0,0,0,12160,0,0,0,0,32920,0,0,0,0,40921,0,0,0,0,25634,0,0,0,0,36440,0,0,0,0,16847,0,0,0,0,3441.4,0,0,0,0,19213,0,0,0,0,19388,0,0,0,0,23411,0,0,0,0,1
6411.8,0,0,0,0,8590.9,0,0,0,0,9325.7,0,0,0,0,41246,0,0,0,0,10251,0,0,0,0,6115.9,0,0,0,0,13299,0,0,0,0,2953.6,0,0,0,0,3237.6,0,0,0,0,4834.2,0,0,0,0,9828.2,0,0,0,0,13915,0,0,0,0,6677.8,0,0,0,0,18455,0,0,0,0,16446,0,0,0,0,3882.6,0,0,0,0,9074.4,0,0,0,0,1926.8,0,0,0,0,9902.7,0,0,0,0,12495,0,0,0,0,20279,0,0,0,0,13224,0,0,0,0,8965,0,0,0,0,23570,0,0,0,0,29142,0,0,0,0,18252,0,0,0,0,26017,0,0,0,0,12219,0,0,0,0,2530.2,0,0,0,0,13783,0,0,0,0,14006,0,0,0,0,16767,0,0,0,0,1
7523.8,0,0,0,0,9506.4,0,0,0,0,8350.5,0,0,0,0,38931,0,0,0,0,9061.4,0,0,0,0,5470.7,0,0,0,0,13148,0,0,0,0,3475,0,0,0,0,3550.4,0,0,0,0,3967.8,0,0,0,0,9770.9,0,0,0,0,14373,0,0,0,0,6211.9,0,0,0,0,17685,0,0,0,0,15128,0,0,0,0,3336.6,0,0,0,0,10115,0,0,0,0,1488.5,0,0,0,0,8667,0,0,0,0,11938,0,0,0,0,20508,0,0,0,0,13698,0,0,0,0,9198.8,0,0,0,0,22499,0,0,0,0,27392,0,0,0,0,17015,0,0,0,0,24629,0,0,0,0,12210,0,0,0,0,2357.4,0,0,0,0,12968,0,0,0,0,13469,0,0,0,0,15844,0,0,0,0,1
8236.2,0,0,0,0,10671,0,0,0,0,11610,0,0,0,0,50469,0,0,0,0,12813,0,0,0,0,7575.9,0,0,0,0,16245,0,0,0,0,3847,0,0,0,0,3972.7,0,0,0,0,6051.9,0,0,0,0,11952,0,0,0,0,16947,0,0,0,0,8201.1,0,0,0,0,22652,0,0,0,0,20318,0,0,0,0,4743.7,0,0,0,0,11312,0,0,0,0,2490.3,0,0,0,0,12315,0,0,0,0,15254,0,0,0,0,24720,0,0,0,0,16178,0,0,0,0,10955,0,0,0,0,28920,0,0,0,0,35826,0,0,0,0,22388,0,0,0,0,31935,0,0,0,0,14977,0,0,0,0,3055.4,0,0,0,0,16917,0,0,0,0,17105,0,0,0,0,20568,0,0,0,0,1
7891.1,0,0,0,0,10166,0,0,0,0,10412,0,0,0,0,46337,0,0,0,0,11424,0,0,0,0,6819,0,0,0,0,15120,0,0,0,0,3704.4,0,0,0,0,3784.9,0,0,0,0,5317.7,0,0,0,0,11191,0,0,0,0,15917,0,0,0,0,7471,0,0,0,0,20832,0,0,0,0,18413,0,0,0,0,4216.7,0,0,0,0,10811,0,0,0,0,2155.2,0,0,0,0,11025,0,0,0,0,14075,0,0,0,0,23166,0,0,0,0,15233,0,0,0,0,10300,0,0,0,0,26575,0,0,0,0,32753,0,0,0,0,20491,0,0,0,0,29262,0,0,0,0,13950,0,0,0,0,2803.9,0,0,0,0,15507,0,0,0,0,15821,0,0,0,0,18860,0,0,0,0,1
7565,0,0,0,0,9603.8,0,0,0,0,8916.3,0,0,0,0,40705,0,0,0,0,9690.8,0,0,0,0,5868.6,0,0,0,0,13573,0,0,0,0,3526.7,0,0,0,0,3596.9,0,0,0,0,4329.6,0,0,0,0,10104,0,0,0,0,14681,0,0,0,0,6528.1,0,0,0,0,18417,0,0,0,0,15854,0,0,0,0,3554.6,0,0,0,0,10196,0,0,0,0,1695.6,0,0,0,0,9248.9,0,0,0,0,12475,0,0,0,0,21106,0,0,0,0,14040,0,0,0,0,9394.2,0,0,0,0,23429,0,0,0,0,28662,0,0,0,0,17841,0,0,0,0,25717,0,0,0,0,12584,0,0,0,0,2461.7,0,0,0,0,13571,0,0,0,0,14000,0,0,0,0,16493,0,0,0,0,1
11523,0,0,0,0,14364,0,0,0,0,12871,0,0,0,0,58725,0,0,0,0,13988,0,0,0,0,8399.8,0,0,0,0,19723,0,0,0,0,5533.3,0,0,0,0,5284.7,0,0,0,0,6322.6,0,0,0,0,14627,0,0,0,0,21466,0,0,0,0,9398.4,0,0,0,0,26616,0,0,0,0,22961,0,0,0,0,5119.3,0,0,0,0,15471,0,0,0,0,2548.5,0,0,0,0,13386,0,0,0,0,17953,0,0,0,0,30664,0,0,0,0,20502,0,0,0,0,13784,0,0,0,0,33880,0,0,0,0,41401,0,0,0,0,25757,0,0,0,0,37135,0,0,0,0,18315,0,0,0,0,3505.1,0,0,0,0,19615,0,0,0,0,20254,0,0,0,0,23889,0,0,0,0,1
9157.2,0,0,0,0,11765,0,0,0,0,10280,0,0,0,0,47702,0,0,0,0,11163,0,0,0,0,6745.2,0,0,0,0,16108,0,0,0,0,4138.2,0,0,0,0,4395.2,0,0,0,0,4855.5,0,0,0,0,12055,0,0,0,0,17673,0,0,0,0,7579.3,0,0,0,0,21688,0,0,0,0,18455,0,0,0,0,4047.6,0,0,0,0,12372,0,0,0,0,1816.5,0,0,0,0,10572,0,0,0,0,14640,0,0,0,0,25290,0,0,0,0,16896,0,0,0,0,11332,0,0,0,0,27581,0,0,0,0,33605,0,0,0,0,20832,0,0,0,0,30234,0,0,0,0,15084,0,0,0,0,2840.5,0,0,0,0,15901,0,0,0,0,16513,0,0,0,0,19345,0,0,0,0,1
10939,0,0,0,0,13327,0,0,0,0,11075,0,0,0,0,51176,0,0,0,0,12033,0,0,0,0,7243.6,0,0,0,0,17466,0,0,0,0,5378.5,0,0,0,0,4927,0,0,0,0,5496,0,0,0,0,13077,0,0,0,0,19325,0,0,0,0,8203.3,0,0,0,0,23320,0,0,0,0,19855,0,0,0,0,4460.2,0,0,0,0,14403,0,0,0,0,2198.8,0,0,0,0,11534,0,0,0,0,15708,0,0,0,0,27515,0,0,0,0,18544,0,0,0,0,12408,0,0,0,0,29557,0,0,0,0,36015,0,0,0,0,22362,0,0,0,0,32374,0,0,0,0,16268,0,0,0,0,3083.7,0,0,0,0,17028,0,0,0,0,17791,0,0,0,0,20769,0,0,0,0,1
9731.4,0,0,0,0,12777,0,0,0,0,12503,0,0,0,0,56956,0,0,0,0,13733,0,0,0,0,8259.9,0,0,0,0,18747,0,0,0,0,4420.5,0,0,0,0,4783.2,0,0,0,0,6265.2,0,0,0,0,13925,0,0,0,0,19970,0,0,0,0,9184.5,0,0,0,0,25695,0,0,0,0,22479,0,0,0,0,5110.9,0,0,0,0,13452,0,0,0,0,2430.6,0,0,0,0,13185,0,0,0,0,17260,0,0,0,0,28925,0,0,0,0,19076,0,0,0,0,12869,0,0,0,0,32662,0,0,0,0,40142,0,0,0,0,25017,0,0,0,0,35949,0,0,0,0,17301,0,0,0,0,3464,0,0,0,0,19001,0,0,0,0,19553,0,0,0,0,23139,0,0,0,0,1
