@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
1827.6,886.92,744.93,613.28,557.42,3285.5,1535.9,977.12,784.7,681.01,3455.5,1470.8,932.64,796.89,668.02,2875.2,1337.5,865.85,716.77,594.28,1131.5,438.42,288.92,300.97,229.34,1193.5,625.4,425.93,363.27,272.31,1454.8,587.66,394.8,370.06,296.62,11211,3890.7,2439.5,2367.3,2008.9,852.55,375.81,281.49,210.56,165.78,1904.1,636.58,418.87,395.67,324.85,2789.9,799.7,533.71,694.66,555.83,2002.3,987.61,653.17,503.22,426.79,1298.2,709.28,462.74,390.89,316.63,2295.7,1071.6,729.61,632.35,576.57,3925.7,1810.7,1184.9,988.64,851.55,3636.5,1741.6,1122.4,881.74,753.71,2789.6,1467.5,1038.9,948.19,784.45,3281.3,1461.5,940.83,752.86,626.55,2858.2,1403.6,906.52,734.46,609.82,1182.1,525.72,369,329.21,264.8,3080,1517.5,990.03,796.95,673.6,2237.7,961.49,620.28,535.89,443.36,2541.4,1254.6,824.26,670.29,558.9,1806.3,904.11,599.52,491.14,403.77,1000.8,448.95,300.77,247.8,199.79,3781.8,994.46,644.17,847.92,704.89,1411.4,699.67,463.38,380.38,329.99,2571.9,917.95,595.8,557.77,462.31,4245.9,1958.3,1250.6,1023.1,856.63,3844,1865,1239.6,995.48,853.82,2789.6,997.98,640.28,641.47,498.88,2708.9,1322.8,925.19,793.05,737,-1
1847.2,874.53,742.06,561.18,561.28,3441.2,1616.6,979.27,739.32,657.58,3509.7,1522.6,916.83,754.39,645.41,2948.1,1388.5,824.49,647.51,573.96,1050.9,427.63,292.93,286.93,225.33,1267.7,674.71,430.16,335.44,267.1,1406.8,570.5,379.17,349.68,291.31,10693,3891.6,2369,2304.7,1932.9,831.98,363.59,267.2,198.49,160.72,1781,659.98,432.58,392.03,319.55,2683.2,850.99,573.42,687,542.38,2084.5,1041.8,672.8,485.82,435.32,1464,775.32,482.68,380.16,302.87,2325.3,1093.2,759.67,620.32,583.87,4024.5,1873.7,1139.9,893.83,795.59,3780.7,1862.1,1112.7,821.78,728.32,3118.8,1586.4,1080.9,888.6,757.81,3345.2,1500.2,930.5,686.83,601.55,2943.4,1484.2,896.85,683.3,596.16,1161.5,530.98,374.06,326.65,254.74,3204.8,1612.5,974.7,734.98,647.27,2208.1,986.75,598.59,502.89,427.23,2707.3,1364.2,820.3,623.02,541.52,1945.4,987.19,612.93,464.83,394.57,993.52,457.25,302.02,239.34,196.89,3519.3,995.21,655.38,866.3,681.63,1566.7,738.25,471.89,359.77,325.46,2478.6,942.29,589.91,535.61,443.53,4405.3,2037,1219.2,930.84,834.49,3940.8,2012,1188.8,955.1,812.49,2655.5,1036.7,613.31,588.97,482.63,2796.6,1408.6,870.27,698.77,649.99,-1
2199.6,971.43,743.72,606.5,638.57,3862.1,1721.3,1007.9,740.2,707.35,4162.6,1651.4,963.39,730.9,684.74,3313.9,1449.9,841.13,644.46,599.93,1323.5,490.26,330.72,291.76,260.02,1382.3,684.06,473.94,346.26,277.34,1788.2,650.02,412.02,343.1,306.26,13986,4605.1,2669.8,2193.1,2056.4,1104.9,407.21,296.03,227.35,199.22,2350.6,757.26,481.05,375.09,334.04,3738.3,1049.5,635,633.62,563.55,2340.6,1077.1,696.73,489.5,468.63,1574.8,792.46,481.78,401.26,338,2582.5,1203.1,840.89,666.08,684.49,4664,2028.1,1212.3,935.64,897.69,4241.4,1944.6,1138.3,788.31,743.79,3294.2,1666.7,1143.2,925.63,866.61,3987.6,1609.3,971.09,675.97,624.9,3235.2,1542.3,936.63,667.61,596.25,1351.1,579.93,409.78,329.67,283.13,3592.8,1676.2,1040.3,743.62,686.82,2717.6,1074.4,663.23,492.95,446.41,2881,1405.6,833.47,602.11,548.67,2065.7,1013.1,635.72,449.09,404.72,1132.6,485.7,309.58,237.55,211.51,5003.5,1293.1,789.17,804.78,721.8,1706.3,765.54,476.92,371.26,340.81,3162,1066.1,644.34,502.56,462.38,5047,2199.6,1281.5,896.03,864.87,4430.6,2064.6,1253.7,922.87,818.17,3450.6,1066,681.81,573.93,473.8,3103.1,1437.7,978.99,793.51,753.98,-1
1963.3,928.57,714.65,568.05,560.42,3529.5,1673.9,1074.4,834.66,768.01,3830.8,1645.2,1128.7,889.55,854.54,3176.2,1477.3,988.51,763.24,734.86,1565.7,1077.3,1133.4,1166.7,1291.4,1415.3,682.81,507.57,437.17,395.99,1783.2,854.45,770.12,767.7,796.31,13036,4441.7,2683.1,2281.9,2101,1052.5,452.64,406.7,314.3,366.33,2219.1,729.46,450.26,395.68,336.37,3756.7,953.55,524.63,575.48,451.15,2309,1020.9,683.74,505.99,465.38,1528.9,720.55,449.16,354.94,275.77,2427.2,1149,730.84,603.07,551.86,4209.2,1944.6,1236.7,950.82,885.5,3893,1899.9,1200.9,921.47,825.82,3158.9,1623.5,1087.9,941.87,815.3,3555,1591.7,988.33,750.43,661.95,3109.6,1513.4,991.2,752.48,666.67,1295.2,585.68,457.02,387.64,361.38,3300.2,1689.3,1252.9,961.43,1042.5,2433.5,1043.9,691.06,573.31,508.14,2950.3,1389.5,899.88,690.2,631.09,2064.6,995.54,639.33,502.34,443.21,1107.4,535.8,387.67,342.26,330.78,4979.7,1217.9,699.35,774.91,685.3,1845.1,790.16,537.67,431.51,422.58,2955.1,1047.9,649.46,536.4,466.41,4611.3,2143.2,1369.9,1038,956.52,4125.4,2055.1,1304.3,1023.4,905.97,3586.1,1006.7,605.32,544.07,420.06,2835,1439.6,960.01,797.3,723.86,-1
2234.1,1280.6,719.92,672.71,650.22,1632.2,998.17,656.72,692.08,700.77,13158,4985.5,3496.5,4299.4,4361,1842.3,1021.1,676,760.86,780.54,1581.1,899.03,505,495.07,491.81,1236,717.94,365.06,229.7,199.83,2208.1,1028.2,615.61,665.71,661.93,3617.4,1750,1224.9,1364.9,1436.9,1806.9,1038.2,644.9,635.81,665.59,7797.6,2906.7,2099,2593.5,2621.3,1923.6,1161.3,683.23,608.98,645.19,6082.4,2651,1767.6,2106.1,2121,1891.8,1012.3,617.46,506.18,522.07,2411,1300.8,790.13,750.5,778.72,1187.6,775.57,463.1,371.62,350.43,2121.8,1302.4,729.2,632.26,659.35,11225,4155.7,2995.6,3434.2,3462.5,5242.6,1964.4,1385.7,1584.4,1601.3,2487.6,1164.2,759.88,880.95,879.99,2141.8,1039.1,646.26,722.93,705.91,1472.7,914.03,506.7,493.24,468.5,5072,2198.1,1419.7,1736.5,1737.6,4574.3,2522.9,1543.9,1560.6,1638.4,7953.6,3401.8,2313.5,2790.1,2831.5,2941.7,1179.2,781.96,760.74,767.45,6873.6,2821.6,1957.3,2332.9,2348.6,3622.6,1753.2,1068.5,1185.3,1184.5,7682,3216.1,2239.8,2754.4,2789.3,7239.6,2566.7,1911.5,2405,2417.2,4611,2047.9,1294.1,1459.1,1467.5,5889.9,2114.4,1533.3,1851.1,1845.1,1960.6,903.46,622.81,694.01,663.28,1
2058.7,1232.9,629.62,485.96,417.99,1868.6,925.57,539.36,414.08,392.6,14914,4348.9,2436.3,2559.3,2156.6,2066.3,926.89,519.02,453.35,425.7,1623,822.13,428.53,316.29,257.56,1256.8,673.26,350.9,196.32,145.19,2464.5,1006.8,495.9,411.83,334.42,4113.9,1621.9,896.05,808.86,733.47,2053.5,1029.1,540.55,416.77,369.94,8882.7,2502.8,1420,1518.1,1281.1,2074.9,1118.7,594.14,418.14,375.43,6944.5,2438.2,1346.7,1274.3,1100.9,1857.6,942.51,501.94,336.54,289.9,2508.6,1258,686.29,492.92,432.88,1231.9,725.28,385.06,216.43,175.55,2220.6,1184.3,627.07,431.58,382.51,12390,3697.4,1945.2,1979.5,1664.4,5772.4,1793.9,936.72,916.98,787.57,2871.2,1072.3,625.81,525.66,459.56,2413.4,966.1,553.17,436.46,368.9,1565.7,787.27,434.01,331.56,277.48,5746.9,1981.9,1115.8,1033.8,896.22,4912.9,2505.4,1354.3,1020.7,944.47,8905.7,3073.5,1750.2,1676,1445.4,3222.7,1164.6,586.78,474.27,406.49,7760.9,2512.4,1443.1,1404.4,1229.5,3876.4,1638,873.24,731.65,639.49,8767.2,2827.5,1653.7,1628.9,1410.4,8389.1,2142,1245.1,1391.2,1167.1,5022.6,1845.4,982.15,892.82,756.76,6709.1,1822.5,1016.7,1068.6,891.32,2104.2,784,445.68,368.13,306.42,1
2378.9,1227.6,641.24,528.57,502.3,1739.3,939.91,584.84,573.48,651.64,15782,4244,2723.4,3291.5,3654.3,1955.2,930.94,610.06,632.15,728.84,1655.9,844.85,427.27,389.89,392.25,1167.2,664.79,367.62,208.7,170.64,2502,1008.4,515.49,512.76,548.41,3988.3,1581.9,994.62,1093,1246.5,1860.5,1002.8,565.3,539.66,604.36,9616.1,2527.7,1616.4,1952,2160.7,1924.6,1104.3,609.74,532.6,593.73,7046.2,2322.2,1464.2,1662.2,1880.5,2241,987.13,524.85,403.64,394.07,2357.8,1236.2,721.25,642.52,705.8,1151.4,721.92,407.28,266.69,242.68,1994.4,1172.2,640.65,545.42,610.6,15078,3845,2149.8,2409.9,2460.4,7051.9,1867.6,1024.8,1107.1,1134,2794.8,1080,669.56,695.15,777.09,2254,988.62,586.94,565.27,606.4,1544.3,838.59,449.54,395.74,370.7,5772.2,1991,1208.2,1356.4,1504.8,4652.3,2471,1435.2,1354.8,1522.6,9046.9,3009.4,1943.9,2214.5,2487.6,3721.7,1237.8,609.67,550.51,548.13,8271.5,2512.9,1562.6,1843.6,1998.4,3800.9,1624.4,942.3,967.87,1061.4,9063.9,2806.4,1845.7,2155.4,2430,9392.3,2163,1398.7,1752.2,1910.7,5184.2,1844.3,1071.4,1153.7,1266,7839.7,1891.3,1116.6,1315.7,1377,2363.1,804.71,487.07,455.99,460.6,1
2190.8,1239.5,660.38,522.42,464.91,1664.4,916.29,531.09,481.09,484.16,12004,4445.2,2762.6,3096.6,3067.3,1843.1,913.19,541.73,546.55,554.91,1501.7,865.12,441.4,360.92,339.39,1253.3,697.97,360.08,203.12,148.01,2220.9,1072.9,531.99,492.13,471.78,3431.2,1569,927.95,948.15,952.55,1723.9,1003.1,539.88,470.07,448.4,7258.5,2682.9,1630.2,1863.3,1839.1,1824.1,1108.9,574.17,459.06,430.6,5705.1,2392,1425.1,1510.3,1502.4,1803.2,1002.7,525.88,375.3,323.51,2293,1244.3,654.08,534.54,518.2,1154.6,730.32,399.77,213.44,164.77,1990.9,1220.6,638.17,479.58,455.59,10739,3943.8,2289.4,2387.4,2226.4,5018.6,1891.7,1088.9,1098.9,1022.3,2371.6,1041.1,628.35,628.21,620.24,2022.6,984.07,591.16,521.24,501.54,1521.3,864.41,468.91,363.9,355.49,4695,1990.8,1176.1,1244.4,1241.5,4439.1,2334.1,1261.5,1099.1,1103.9,7400.5,3043,1842.5,2003,2006.4,2768.2,1259.7,636.41,545.82,490.04,6431.6,2537.9,1544.3,1654.7,1658.1,3297.2,1639.3,878.47,838.35,847.51,7214.9,2825.6,1785.3,1976,1977.7,6719.8,2303.8,1506.4,1725.6,1664.4,4242.4,1849.7,1037,1048,1045.2,5531.8,1981.6,1213.3,1322.1,1236.7,1794.3,818.98,500.55,441.32,394.61,1
2356.5,1187.9,628.13,450.93,396.61,1864.8,911.03,499.43,353.34,305.41,27790,5957.2,2517.7,2329.1,2100.7,2788.9,913.71,491.82,387.11,329.91,2575.2,890.92,412.46,290.89,248.61,1316.5,713.36,351.98,181.81,132.24,4173.1,1181.2,493.79,384.96,333.6,6447.2,1744.2,840.36,689.15,596.59,2767.2,1016.2,490.77,352.96,291.16,16745,3599.2,1501.2,1403.3,1268.3,2187.4,1079.1,533.88,353.02,281.27,12012,2891.5,1287.1,1133,994.2,2765.8,1071.2,512.34,312.41,257.17,3074.8,1269.1,615.51,428.18,355.34,1059.7,723.92,383.35,205.54,169.87,2661.6,1104.7,564.83,368.88,299.15,23899,5247.7,2213.1,1867.3,1696.5,11001,2489.6,1063.9,859.33,776.77,4289.1,1200.4,597.31,470.75,404.14,3757.7,1080.4,546.72,403.58,346.52,2286.7,872.44,438.02,311.6,259.65,9997.4,2394.6,1074.7,952.08,837.22,4805.7,2268.5,1160.6,845.45,688.64,15448,3707.8,1655.2,1496.4,1320.5,5809.8,1467.9,626.31,454.96,394.64,14321,3269.8,1401.2,1297.9,1158.8,6250.4,1792.1,805.67,652.24,564.6,15592,3554,1603.7,1468.4,1299,16352,3336.9,1402.7,1310.7,1182.3,8800.4,2210.3,949.31,796.99,707.65,13210,2783.7,1181.4,1021.2,925.79,3819.8,985.75,486.02,357.94,311.98,-1
2319.3,1330.2,727.95,560.71,473.32,1853.6,1055.1,629.75,596.16,583.64,13041,4885.7,3153.2,3417.5,3213.2,2003.7,1005.9,646.89,653.45,649.43,1585.7,936.98,494.46,404.69,354.47,1332.8,789.35,426.33,223.55,158.09,2290.9,1140.8,597.84,538.92,480.98,3855.8,1776.7,1123,1123.9,1103.6,2068.8,1110.8,633.64,559.94,540.97,7701.9,2900.1,1827.8,2026.4,1895.3,2124.9,1205.2,685.76,567.3,535.94,6259.4,2614.9,1697.7,1723.6,1653,1856.3,1061.1,577.96,407.82,356.19,2538.8,1331.4,806.77,654.84,625.99,1415.2,845.73,453.43,259.59,203.86,2229.9,1336.9,738.88,596.87,545.47,11048,4167.8,2349.3,2443.5,2193.1,5080.6,1990.1,1110.8,1122.9,1014.2,2644.3,1222,732.73,732.78,692.11,2185.4,1074.5,644.56,589.63,542.09,1518.4,887.23,503.56,403.53,368.11,5142.6,2162.5,1348.9,1405,1332.9,4926,2540.1,1569.2,1425.1,1364.1,8031.5,3336.3,2196.4,2281.7,2190.2,2910.1,1268.1,645.98,563.23,511.44,6918.3,2783.3,1806.7,1902,1782.9,3677.7,1767.8,1049.2,1013,945.04,7768.9,3127.3,2095.6,2227.2,2136.7,7160.7,2563.5,1599.1,1801.4,1678.5,4611.5,2034.2,1225.8,1200.6,1121.1,5798.3,2176.2,1263.1,1337.3,1215.6,1955.7,965.35,558.66,438.75,390.15,1
2138.3,1226,685.85,583.39,516.72,1789.2,973.61,564.33,518.91,534.52,12740,4824.4,3270.5,3709.3,3625.1,1964.2,1007.6,591.25,575.79,605.86,1470.2,844.35,484.11,410.09,372.3,1126.4,673.57,388.42,213.03,157.42,2063.6,1029.8,612.92,594.86,558.2,3761.7,1735.3,1042.6,1064.3,1068.8,1920.5,1038.1,568.67,488.92,487.25,7523.4,2833.1,1947,2243.5,2194.2,2012.4,1114.1,615.04,470.4,455.67,6161.7,2567.2,1645.2,1747.4,1723.9,1706.4,951.4,564.62,411.36,368.59,2423,1246,741.7,596.89,564.35,1269.1,772.2,427.95,253.69,215.27,2108,1221.5,669.74,503.87,485.66,10319,3828.8,2561.1,2955,2755.5,4750.3,1817.1,1198.6,1348.6,1258.3,2662.7,1181.3,713.56,722.44,707.33,2185.3,1056.9,635.59,609.73,585.36,1477.9,851.91,476.34,410.79,390.23,5051.7,2160.7,1346.8,1466.2,1434.5,4728.7,2454,1355.9,1176.1,1173.9,7934.9,3321.5,2161,2348.1,2310.1,2618.5,1161.7,684.31,652.42,598.25,6694,2793.6,1786.2,1972.4,1917.9,3510.1,1736.3,991.58,973.41,941.03,7756.9,3150.4,2086.9,2313.4,2290.9,6951.9,2502.5,1783.7,2095.3,2029.3,4428.8,1978.3,1197.1,1230.8,1193,5417.8,2028.1,1409.1,1624.3,1538.4,1724.5,881.21,568.21,542.96,506.91,1
2154.2,1280.6,664.37,486.16,399.01,1674.9,903.4,493.51,395.01,332.41,16054,5266.6,2532.5,2677.1,2265.8,1965,893.24,482.69,427.05,364.2,1717.8,862.91,428.55,326.14,261.64,1204.1,737.2,379.9,212.7,136.46,2630.2,1119.7,502.61,433.86,360.88,4020.8,1579.7,848.2,777.18,660.51,1952.6,963.45,519.39,382.28,325.01,9665.2,3164.8,1504.1,1607.8,1354.7,1831.5,1061.2,562.88,376.82,314.63,7115.4,2568,1321.9,1279.6,1083.5,2109.2,1043,538.14,338.2,266.1,2297.8,1217.5,649.58,467.01,388.27,1151.4,755.93,405.29,234.34,182.96,1976.2,1162.6,597.73,410.42,331.15,14634,5041.8,2301.9,2130.9,1765.4,6792.4,2385.8,1101.7,984.39,813.44,2731.1,1123.5,582.49,528.21,440.34,2334.6,1024.1,530.09,452.25,369.14,1570,836.28,420.6,328.6,278.82,5897.6,2139.2,1055.7,1077.7,897.61,4372.2,2325.7,1233.5,942.18,783.85,9127.9,3268.2,1688.9,1713.8,1431.1,3701,1452.3,637.94,503.51,414.66,8365.7,2904.4,1431.4,1440,1220.7,3916.4,1671.1,834.31,739.75,612.93,9022.5,3137.2,1600.5,1669.7,1409.5,9367.3,2980.4,1404.8,1483.1,1249.2,5309.4,2027.4,1001.7,922.45,769.62,7712.7,2575.8,1192.3,1159.7,965.7,2308.4,957.7,495.62,399.44,327.52,1
2021.4,1174.7,590.47,458.23,403.52,1725.3,859.56,508.36,475.12,423.43,15827,5274.8,2712.7,2702.4,2401.3,2120,892.82,514.73,516.62,479.97,1700.9,850.08,444.25,341.52,292.31,1121.9,667.38,351.06,197.42,144.85,2596.9,1073.1,519.02,423.67,376.88,4292.6,1671,900.83,886.86,809.62,2044.6,997.54,533.19,447.1,393.21,9454.5,3115.7,1572.9,1598.4,1431.2,1872.7,1035.6,565.73,436.05,387.19,7292.5,2650.5,1394.5,1362.2,1207.9,1744.3,927.45,481.89,333.77,297.83,2446.6,1188,653.01,516.8,453.42,1187.3,709.3,399.48,242.3,186.38,2076.2,1145.3,631.62,448.82,391.56,12506,4352.2,2036.8,1987.8,1784.9,5728.3,2023.8,952.37,895.81,828.43,2891.1,1106,622.67,574.42,505.22,2472.8,990.34,549.65,474.14,418.51,1715.4,847.32,448.32,373.14,326.4,6108.9,2213.7,1151.9,1114.6,994.24,4445.7,2212.7,1191.1,1097.5,988.81,9491.1,3355.4,1806.3,1803.6,1601.9,3064.7,1244.6,586.12,490.29,424.32,8367,2930.3,1508.9,1494.7,1347.7,4080,1679.4,876.04,788.6,693.72,9360.1,3231.9,1715.1,1760.1,1571.2,8826.8,2865.2,1391.9,1454.5,1285.9,5359.9,2018.2,1024.2,936.73,836.11,6924,2360.9,1094.6,1094.7,963.24,2175.6,914.79,469.62,397.72,332.02,1
2159.2,1251.9,652.96,451.89,355.86,1755.1,908.12,464.85,306.76,234.82,17462,4690.7,2029.3,1673.7,1595.4,2204.8,882.21,426.63,302.21,248.47,1716.3,823.44,386.97,254.09,201.59,1246.5,697.91,363.75,197.98,126.65,2763.1,1046.8,457.54,307.68,263.08,4496.2,1516.8,768.84,520.88,446.14,2069.9,976.14,502.43,291.81,234.06,10539,2809.1,1197.7,1013.8,963.53,1924,1069.5,549.55,309.74,234.67,7835.4,2409.9,1122.6,831.36,752.84,2141.9,1028.2,513.93,296.45,229.44,2493.1,1204.5,624.82,368.01,281.45,1131,721.79,396.64,197.72,132.1,2085.6,1137.8,569.8,324.39,247.09,15596,4752.2,2025,1538.9,1371.5,7242.1,2287.4,977.48,733.89,638.25,2979,1054.2,531.79,377.32,314.54,2531.9,941.36,491.05,327.31,273.93,1724.7,796.05,397.56,265.63,228.32,6450.3,1931.9,914.71,704.79,639.24,4612.4,2335.2,1224.4,742.33,552.93,10071,3018,1435.2,1110.5,986.54,3818,1374,628.73,399.34,345.6,9109.6,2630.4,1194,955.64,923.48,4218,1570.6,747.59,516.49,432.98,10062,2863,1335.4,1065.2,974.06,10255,2661,1105.3,965.01,916.49,5740.7,1907.6,860.15,617.94,541.16,8381.4,2367.5,987.28,805.12,741.42,2489.7,888.96,444.34,291.7,246.45,-1
2505.9,1241,686.42,555.29,464.28,1820.3,927.18,535.77,444.16,358.9,15807,4913.6,2935.8,3387.2,2898.7,2057.9,914.85,528.71,491.01,399.6,1683,879.95,446.88,361.02,295.95,1249.2,718.49,368.78,220.4,132.78,2576.9,1078.6,548.89,530.32,449.93,4131,1642.6,951.03,936.93,772.23,2067.2,986.1,540.39,440.01,349.96,9477.6,2880.6,1741.7,2058,1779.3,2128.7,1104,566.84,397.82,298.71,7130.7,2533,1492.2,1551,1315.8,2267.2,1036.7,544.04,377.65,302.32,2564.8,1266.1,688.26,482.31,382.16,1160.7,776.09,421.75,224.13,169.9,2243.2,1202.7,622.13,438.66,332.35,14746,4309.2,2444.1,2796,2395,6861.5,2059,1154.7,1281.3,1097.2,2738.6,1134.4,663.37,639.82,535.08,2321.3,1039.4,595.88,538.25,455.53,1627.5,846.1,446.51,359.41,302.79,5841.5,2103.3,1218.6,1295.3,1109.7,5064.8,2359.2,1298.4,967.7,737.23,9087.7,3200.1,1930.1,2083,1758.9,3690.9,1316.4,670.19,610.07,526.36,8280.6,2776.6,1625.3,1792.7,1542.5,3942.2,1703.7,924.25,849.11,697.03,9051,3065.3,1868,2077.4,1764.3,9275.6,2631.5,1591.1,1974.6,1692.4,5249.4,1997.2,1109.3,1116.1,925.93,7748.5,2224.8,1287.1,1548.4,1325.8,2363.8,918.07,534.78,510.57,428.12,1
2331.1,1192.1,695.25,530.19,472.81,2051.7,1005.6,535.2,520.57,453.04,23912,5876.4,3103.9,3595.3,3240.6,2714.6,1032.4,552.13,572.86,518.93,2282.9,930.98,479.35,421.95,356.64,1281.7,714.17,368.26,209.98,147.82,3613,1196.6,568.83,589.06,493.3,5845.7,1899.3,1035.9,1099.1,996.92,2581.4,1056.3,595.07,523.41,477.76,14405,3532.7,1809.6,2173.9,1948.1,2214.1,1096.8,617.22,471.21,411.06,10539,2939.8,1597.7,1720.2,1538.4,2513.8,1011.4,544.97,378.59,324.44,2959,1288.2,725.94,581.24,500.15,1141.5,748.98,408.48,246.32,197.68,2552.7,1200.1,645.33,500.24,439.02,20351,4798.4,2493.4,2678.8,2419.3,9389,2260.1,1173.7,1204.6,1090.8,4011.1,1275.6,695.64,700.3,624.6,3384.3,1132,625.91,601.73,519.78,2166.8,907.37,462.54,421.28,350.31,8870.4,2497.3,1308.4,1433.4,1283,5274.7,2506.1,1371.8,1174.5,1028.6,13643,3792.9,2064,2305.5,2056.1,5031.2,1408.7,667.28,575.07,526.21,12409,3280.2,1700.1,1956.9,1724.6,5611.6,1889.1,978.86,968.41,849.76,13702,3670.1,1995.5,2264.2,2035.4,13942,3152.7,1657.4,1988.5,1793.4,7695.3,2243.2,1162.4,1208.8,1077,11217,2570,1323.9,1496.1,1353.4,3330.4,989.68,543.31,493.21,439.84,1
